name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
nshm23_6_Ash_Hill_006,242.6200,36.1650,242.6570,36.1050,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2364096.6225,-4564703.8976,3757509.4076,-2362954.4206,-4569722.3326,3752124.1545,7444.2021,153.4136,242.6385,36.1350,242.6385,36.1350,-2363525.9259,-4567213.8904,3754817.4308,-2363525.9259,-4567213.8904,6.5000,242.6385,36.1350,11,17,-0.9665,0.0000,5.3015,,,
nshm23_6_Ash_Hill_007,242.6570,36.1050,242.6700,36.0510,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2362954.4206,-4569722.3326,3752124.1545,-2363540.0381,-4573397.8839,3747273.9085,6105.2119,168.9384,242.6635,36.0780,242.6635,36.0780,-2363247.5006,-4571560.6310,3749699.4692,-2363247.5006,-4571560.6310,6.5000,242.6635,36.0780,11,17,0.5812,0.0000,6.0058,,,
nshm23_6_Ash_Hill_008,242.6700,36.0510,242.7080,35.9770,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2363540.0381,-4573397.8839,3747273.9085,-2362723.5136,-4579261.6311,3740621.8699,8896.9157,157.3430,242.6890,36.0140,242.6890,36.0140,-2363132.3531,-4576330.8677,3743948.8154,-2363132.3531,-4576330.8677,6.5000,242.6890,36.0140,11,17,-0.6996,0.0000,6.7156,,,
nshm23_7_Baker_001,243.9550,35.1120,244.0170,35.0170,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2287044.6034,-4679804.1822,3662405.1196,-2284636.4802,-4687728.5379,3653763.6446,11960.9421,151.7644,243.9860,35.0645,243.9860,35.0645,-2285841.5524,-4683768.4139,3658086.0164,-2285841.5524,-4683768.4139,6.5000,243.9860,35.0645,19,18,-1.0316,0.0000,-5.8937,,,
nshm23_7_Baker_002,243.8920,35.2070,243.9550,35.1120,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2289513.4927,-4671827.2927,3671036.5260,-2287044.6034,-4679804.1822,3662405.1196,12001.2963,151.4088,243.9235,35.1595,243.9235,35.1595,-2288280.0665,-4675817.8015,3666722.4719,-2288280.0665,-4675817.8015,6.5000,243.9235,35.1595,19,18,-1.0044,0.0000,-4.7506,,,
nshm23_7_Baker_003,243.8470,35.2670,243.8920,35.2070,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2291486.3226,-4666574.3904,3676482.7422,-2289513.4927,-4671827.2927,3671036.5260,7815.9787,148.3816,243.8695,35.2370,243.8695,35.2370,-2290500.3401,-4669201.7155,3673760.3343,-2290500.3401,-4669201.7155,6.5000,243.8695,35.2370,19,18,-0.7869,0.0000,-3.8475,,,
nshm23_7_Baker_004,243.8010,35.3280,243.8470,35.2670,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2293502.7814,-4661218.4681,3682015.5955,-2291486.3226,-4666574.3904,3676482.7422,7956.6153,148.2611,243.8240,35.2975,243.8240,35.2975,-2292495.0006,-4663897.3338,3679249.8955,-2292495.0006,-4663897.3338,6.5000,243.8240,35.2975,19,18,-0.7829,0.0000,-3.0928,,,
nshm23_7_Baker_005,243.7740,35.4230,243.8010,35.3280,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2292998.0353,-4654654.2093,3690624.0209,-2293502.7814,-4661218.4681,3682015.5955,10821.7973,166.8884,243.7875,35.3755,243.7875,35.3755,-2293251.2362,-4657938.0129,3686321.1603,-2293251.2362,-4657938.0129,6.5000,243.7875,35.3755,20,18,-34.3426,0.0000,-23.1166,,,
nshm23_7_Baker_006,243.7470,35.5180,243.7740,35.4230,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2292481.3025,-4648078.6690,3699222.3002,-2292998.0353,-4654654.2093,3690624.0209,10821.3069,166.9034,243.7605,35.4705,243.7605,35.4705,-2292740.4964,-4651368.1107,3694924.5156,-2292740.4964,-4651368.1107,6.5000,243.7605,35.4705,20,18,-34.3545,0.0000,-23.6611,,,
nshm23_7_Baker_007,243.6850,35.5660,243.7470,35.5180,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2296135.0299,-4642815.7151,3703562.8280,-2292481.3025,-4648078.6690,3699222.3002,7744.1885,133.4298,243.7160,35.5420,243.7160,35.5420,-2294308.5913,-4645448.0443,3701393.2535,-2294308.5913,-4645448.0443,6.5000,243.7160,35.5420,20,18,-15.4676,0.0000,-39.1135,,,
nshm23_7_Baker_008,243.6200,35.5900,243.6850,35.5660,90.0000,0,0,0,0,0,0,0,0,0,13.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2300711.1593,-4638817.6400,3705732.1174,-2296135.0299,-4642815.7151,3703562.8280,6465.5106,114.3023,243.6525,35.5780,243.6525,35.5780,-2298423.3905,-4640817.2705,3704647.9511,-2298423.3905,-4640817.2705,6.5000,243.6525,35.5780,20,18,-1.7579,0.0000,-42.3785,,,
nshm23_8_Bartlett_Springs_000,237.4030,39.0900,237.5000,38.9970,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2662459.0660,-4163651.5082,4014930.7966,-2658904.3261,-4173643.7716,4006903.6567,13308.4752,140.8457,237.4515,39.0435,237.4515,39.0435,-2660683.1482,-4168649.8943,4010919.4339,-2660683.1482,-4168649.8943,7.2500,237.4515,39.0435,21,1,-5.9945,0.0000,-2.9759,,,
nshm23_8_Bartlett_Springs_001,237.3470,39.1520,237.4030,39.0900,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2664181.6071,-4157386.9092,4020276.3478,-2662459.0660,-4163651.5082,4014930.7966,8416.0480,144.8529,237.3750,39.1210,237.3750,39.1210,-2663320.9178,-4160520.1087,4017604.4573,-2663320.9178,-4160520.1087,7.2500,237.3750,39.1210,21,1,-6.2045,0.0000,-2.8990,,,
nshm23_8_Bartlett_Springs_002,237.2440,39.2160,237.3470,39.1520,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2669219.5761,-4148811.6414,4025789.3984,-2664181.6071,-4157386.9092,4020276.3478,11387.8329,128.5712,237.2955,39.1840,237.2955,39.1840,-2666701.6565,-4153100.9187,4023034.4885,-2666701.6565,-4153100.9187,7.2500,237.2955,39.1840,21,1,-5.1076,0.0000,-4.8357,,,
nshm23_8_Bartlett_Springs_003,237.1880,39.2830,237.2440,39.2160,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2670720.4612,-4142241.4222,4031555.4914,-2669219.5761,-4148811.6414,4025789.3984,8871.1134,146.9635,237.2160,39.2495,237.2160,39.2495,-2669970.6659,-4145527.5282,4028673.4315,-2669970.6659,-4145527.5282,7.2500,237.2160,39.2495,21,1,-6.4331,0.0000,-3.2930,,,
nshm23_8_Bartlett_Springs_004,237.1310,39.3500,237.1880,39.2830,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2672279.5784,-4135619.9360,4037316.0715,-2670720.4612,-4142241.4222,4031555.4914,8915.9323,146.5236,237.1595,39.3165,237.1595,39.3165,-2671500.6740,-4138931.6839,4034436.7793,-2671500.6740,-4138931.6839,7.2500,237.1595,39.3165,21,1,-6.4081,0.0000,-3.6291,,,
nshm23_8_Bartlett_Springs_005,237.0800,39.3980,237.1310,39.3500,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2674120.6030,-4130399.0042,4041439.6603,-2672279.5784,-4135619.9360,4037316.0715,6907.3593,140.4734,237.1055,39.3740,237.1055,39.3740,-2673200.4837,-4133010.0721,4039378.4646,-2673200.4837,-4133010.0721,7.2500,237.1055,39.3740,21,1,-5.9766,0.0000,-4.5384,,,
nshm23_8_Bartlett_Springs_006,237.0440,39.4660,237.0800,39.3980,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2674104.1380,-4124690.4135,4047276.5551,-2674120.6030,-4130399.0042,4041439.6603,8161.1004,157.6679,237.0620,39.4320,237.0620,39.4320,-2674112.9185,-4127545.5492,4044358.9479,-2674112.9185,-4127545.5492,7.2500,237.0620,39.4320,21,1,-7.0853,0.0000,-2.8067,,,
nshm23_8_Bartlett_Springs_007,236.9970,39.5220,237.0440,39.4660,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2675330.8357,-4119176.0231,4052079.1295,-2674104.1380,-4124690.4135,4047276.5551,7416.3117,146.9504,237.0205,39.4940,237.0205,39.4940,-2674717.9400,-4121933.9106,4049678.5353,-2674717.9400,-4121933.9106,7.2500,237.0205,39.4940,21,1,-6.4164,0.0000,-4.3248,,,
nshm23_8_Bartlett_Springs_008,236.9500,39.5780,236.9970,39.5220,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2676547.7284,-4113658.4651,4056877.8330,-2675330.8357,-4119176.0231,4052079.1295,7414.5932,146.9716,236.9735,39.5500,236.9735,39.5500,-2675939.7352,-4116417.9352,4054479.1747,-2675939.7352,-4116417.9352,7.2500,236.9735,39.5500,21,1,-6.4199,0.0000,-4.5614,,,
nshm23_8_Bartlett_Springs_009,236.8790,39.6500,236.9500,39.5780,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2678855.5288,-4106065.6401,4063041.8994,-2676547.7284,-4113658.4651,4056877.8330,10053.6737,142.6447,236.9145,39.6140,236.9145,39.6140,-2677702.4623,-4109863.3207,4059961.1415,-2677702.4623,-4109863.3207,7.2500,236.9145,39.6140,21,1,-6.0510,0.0000,-5.3139,,,
nshm23_8_Bartlett_Springs_010,236.8420,39.6950,236.8790,39.6500,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2679760.3504,-4101662.1056,4066891.1834,-2678855.5288,-4106065.6401,4063041.8994,5919.5396,147.5565,236.8605,39.6725,236.8605,39.6725,-2679308.2287,-4103864.3120,4064966.9846,-2679308.2287,-4103864.3120,7.2500,236.8605,39.6725,21,1,-6.5002,0.0000,-5.0328,,,
nshm23_8_Bartlett_Springs_011,236.7830,39.7200,236.8420,39.6950,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2683010.2362,-4097415.5101,4069028.5906,-2679760.3504,-4101662.1056,4066891.1834,5771.0395,118.7302,236.8125,39.7075,236.8125,39.7075,-2681385.5679,-4099539.2243,4067960.3054,-2681385.5679,-4099539.2243,7.2500,236.8125,39.7075,21,1,-3.2253,0.0000,-7.7204,,,
nshm23_8_Bartlett_Springs_012,236.7540,39.7550,236.7830,39.7200,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2683720.5719,-4093977.4362,4072019.6592,-2683010.2362,-4097415.5101,4069028.5906,4613.1187,147.3839,236.7685,39.7375,236.7685,39.7375,-2683365.5799,-4095696.7393,4070524.3944,-2683365.5799,-4095696.7393,7.2500,236.7685,39.7375,21,1,-6.5797,0.0000,-5.3832,,,
nshm23_8_Bartlett_Springs_013,236.7120,39.8050,236.7540,39.7550,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2684769.5354,-4089037.0525,4076289.9782,-2683720.5719,-4093977.4362,4072019.6592,6615.5244,147.0387,236.7330,39.7800,236.7330,39.7800,-2684245.4154,-4091507.7911,4074155.3734,-2684245.4154,-4091507.7911,7.2500,236.7330,39.7800,21,1,-6.5485,0.0000,-5.6036,,,
nshm23_8_Bartlett_Springs_014,236.6610,39.9000,236.7120,39.8050,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2684689.9534,-4080993.5751,4084395.0293,-2684769.5354,-4089037.0525,4076289.9782,11415.3008,157.5054,236.6865,39.8525,236.6865,39.8525,-2684730.8206,-4085016.9405,4080344.1617,-2684730.8206,-4085016.9405,7.2500,236.6865,39.8525,21,1,-7.4789,0.0000,-4.6098,,,
nshm23_8_Bartlett_Springs_015,236.6040,39.9630,236.6610,39.9000,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2686274.9634,-4074568.7639,4089763.7671,-2684689.9534,-4080993.5751,4084395.0293,8524.7174,145.1233,236.6325,39.9315,236.6325,39.9315,-2685483.0594,-4077782.0740,4087080.3217,-2685483.0594,-4077782.0740,7.2500,236.6325,39.9315,21,1,-6.2797,0.0000,-6.4240,,,
nshm23_8_Bartlett_Springs_016,236.5620,40.0300,236.6040,39.9630,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2686623.9245,-4068604.8725,4095467.9514,-2686274.9634,-4074568.7639,4089763.7671,8258.8143,154.2463,236.5830,39.9965,236.5830,39.9965,-2686450.0078,-4071587.6665,4092616.7290,-2686450.0078,-4071587.6665,7.2500,236.5830,39.9965,21,1,-7.2434,0.0000,-5.6156,,,
nshm23_8_Bartlett_Springs_017,236.5620,40.0300,236.5760,40.0770,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2686623.9245,-4068604.8725,4095467.9514,-2683778.2610,-4066455.9253,4099466.0524,5353.6532,12.8887,236.5690,40.0535,236.5690,40.0535,-2685201.3277,-4067530.7564,4097467.3686,-2685201.3277,-4067530.7564,7.2500,236.5690,40.0535,21,1,-9.2484,0.0000,-0.0546,,,
nshm23_8_Bartlett_Springs_018,236.5500,40.1710,236.5760,40.0770,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2681912.4467,-4059620.5393,4107453.9762,-2683778.2610,-4066455.9253,4099466.0524,10670.1735,168.0039,236.5630,40.1240,236.5630,40.1240,-2682846.2917,-4063039.6472,4103461.4732,-2682846.2917,-4063039.6472,7.2500,236.5630,40.1240,21,1,-8.3301,0.0000,-4.1946,,,
nshm23_8_Bartlett_Springs_019,236.5090,40.2070,236.5500,40.1710,90.0000,0,0,0,0,0,0,0,0,0,14.5000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2683392.1384,-4055547.2555,4110510.2544,-2681912.4467,-4059620.5393,4107453.9762,5307.4884,138.8515,236.5295,40.1890,236.5295,40.1890,-2682652.5253,-4057584.2461,4108982.4745,-2682652.5253,-4057584.2461,7.2500,236.5295,40.1890,21,1,-5.1491,0.0000,-7.9582,,,
nshm23_11_Bennett_Valley_000,237.4630,38.2920,237.5300,38.2250,90.0000,0,0,0,0,0,0,0,0,0,10.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,1,-10.4000,-6.4000,0,0.0000,0.0000,0,0,0,-2687914.2940,-4213173.7993,3945710.9305,-2685460.9224,-4220203.9065,3939864.2214,9470.8765,141.7239,237.4965,38.2585,237.4965,38.2585,-2686688.3510,-4216690.0083,3942788.6755,-2686688.3510,-4216690.0083,5.0000,237.4965,38.2585,23,22,-8.1975,0.0000,-2.4936,,,
nshm23_11_Bennett_Valley_001,237.4080,38.3760,237.4630,38.2920,90.0000,0,0,0,0,0,0,0,0,0,10.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2688838.5649,-4205713.3411,3953033.5093,-2687914.2940,-4213173.7993,3945710.9305,10491.2274,152.7014,237.4355,38.3340,237.4355,38.3340,-2688377.3410,-4209444.9868,3949373.5752,-2688377.3410,-4209444.9868,5.0000,237.4355,38.3340,23,22,-8.5278,0.0000,-0.9359,,,
nshm23_11_Bennett_Valley_002,237.3530,38.4350,237.4080,38.3760,90.0000,0,0,0,0,0,0,0,0,0,10.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2690677.1531,-4199700.5782,3958171.6704,-2688838.5649,-4205713.3411,3953033.5093,8122.2931,143.7218,237.3805,38.4055,237.3805,38.4055,-2689758.4059,-4202707.8067,3955603.4016,-2689758.4059,-4202707.8067,5.0000,237.3805,38.4055,23,22,-8.2740,0.0000,-2.3014,,,
nshm23_11_Bennett_Valley_003,237.3450,38.4800,237.3530,38.4350,90.0000,0,0,0,0,0,0,0,0,0,10.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2689585.2739,-4196706.1959,3962087.7857,-2690677.1531,-4199700.5782,3958171.6704,5043.8006,172.0398,237.3490,38.4575,237.3490,38.4575,-2690131.4237,-4198203.7143,3960130.0431,-2690131.4237,-4198203.7143,5.0000,237.3490,38.4575,23,22,-8.3854,0.0000,1.8681,,,
nshm23_1006_Benton_Spring_south_011,241.7830,38.6280,241.8120,38.6130,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2351931.8355,-4383211.0355,3974950.2036,-2350204.4743,-4385317.9656,3973647.7865,3025.0518,123.3885,241.7975,38.6205,241.7975,38.6205,-2351068.2212,-4384264.6230,3974299.1075,-2351068.2212,-4384264.6230,7.5000,241.7975,38.6205,24,18,-20.1144,0.0000,-15.6676,,,
nshm23_1008_Bettles_Well_-_Petri_000,242.1390,38.3160,242.1400,38.3310,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2334733.0332,-4416810.7275,3947803.9620,-2334172.8820,-4415937.5862,3949111.7549,1667.3338,3.0060,242.1395,38.3235,242.1395,38.3235,-2334452.9775,-4416374.1945,3948457.8928,-2334452.9775,-4416374.1945,7.5000,242.1395,38.3235,24,18,-25.4640,0.0000,7.5960,,,
nshm23_1008_Bettles_Well_-_Petri_001,242.1340,38.3470,242.1400,38.3310,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2334119.7595,-4414718.0330,3950506.4357,-2334172.8820,-4415937.5862,3949111.7549,1851.8919,163.5435,242.1370,38.3390,242.1370,38.3390,-2334146.3454,-4415327.8560,3949809.1376,-2334146.3454,-4415327.8560,7.5000,242.1370,38.3390,24,18,-26.5554,0.0000,-1.2267,,,
nshm23_1008_Bettles_Well_-_Petri_002,242.1340,38.3470,242.1380,38.3620,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2334119.7595,-4414718.0330,3950506.4357,-2333328.1229,-4413966.4766,3951813.6692,1701.3604,11.8576,242.1360,38.3545,242.1360,38.3545,-2333723.9619,-4414342.2940,3951160.0882,-2333723.9619,-4414342.2940,7.5000,242.1360,38.3545,24,18,-23.9357,0.0000,11.6081,,,
nshm23_1008_Bettles_Well_-_Petri_003,242.1310,38.3890,242.1380,38.3620,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2332996.6032,-4412034.6216,3954166.0068,-2333328.1229,-4413966.4766,3951813.6692,3058.8792,168.4627,242.1345,38.3755,242.1345,38.3755,-2333162.4302,-4413000.6756,3952989.9536,-2333162.4302,-4413000.6756,7.5000,242.1345,38.3755,24,18,-26.5959,0.0000,1.2784,,,
nshm23_1008_Bettles_Well_-_Petri_004,242.1080,38.4250,242.1310,38.3890,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2333604.8049,-4408901.0141,3957301.0909,-2332996.6032,-4412034.6216,3954166.0068,4472.6977,153.3034,242.1195,38.4070,242.1195,38.4070,-2333300.8480,-4410468.0877,3955733.7956,-2333300.8480,-4410468.0877,7.5000,242.1195,38.4070,24,18,-26.0281,0.0000,-5.5109,,,
nshm23_1008_Bettles_Well_-_Petri_005,242.0950,38.4310,242.1080,38.4250,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2334411.1343,-4408005.1760,3957823.4531,-2333604.8049,-4408901.0141,3957301.0909,1316.1182,120.3973,242.1015,38.4280,242.1015,38.4280,-2334007.9821,-4408453.1184,3957562.2932,-2334007.9821,-4408453.1184,7.5000,242.1015,38.4280,24,18,-18.9296,0.0000,-18.6228,,,
nshm23_1008_Bettles_Well_-_Petri_006,242.0570,38.4710,242.0950,38.4310,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2336038.7902,-4404013.9470,3961304.7581,-2334411.1343,-4408005.1760,3957823.4531,5542.4244,143.2263,242.0760,38.4510,242.0760,38.4510,-2335225.1836,-4406009.9752,3959564.4839,-2335225.1836,-4406009.9752,7.5000,242.0760,38.4510,24,18,-24.6611,0.0000,-9.6257,,,
nshm23_1008_Bettles_Well_-_Petri_007,242.0530,38.4940,242.0570,38.4710,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,0,0,0,0.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2335600.8141,-4402445.7688,3963305.6343,-2336038.7902,-4404013.9470,3961304.7581,2576.8744,172.2146,242.0550,38.4825,242.0550,38.4825,-2335819.8498,-4403229.9475,3962305.2785,-2335819.8498,-4403229.9475,7.5000,242.0550,38.4825,24,18,-26.1615,0.0000,3.7436,,,
